filename,gt
2154,|-|-s_1-s_2-s_2-s_6-s_6-|-s_6-|
2155,|-|-|-|-|-|-s_1-s_7-s_1-|
2156,|-|-s_7-s_5-s_0-|-s_8-|-s_3-s_9
2157,s_4-|-s_1-|-s_9-|-s_1-s_4-s_0-s_2
2158,|-|-|-s_0-s_2-|-|-|-s_7-s_2
2159,|-s_9-|-s_0-|-s_4-|-s_5-s_2-|
2160,s_4-s_0-|-s_5-|-s_0-s_5-s_2-|-s_1
2161,s_6-s_7-|-s_2-|-|-|-s_1-s_5-s_4
2162,s_4-|-s_3-s_8-|-|-|-s_1-s_3-s_1
2163,|-|-s_3-|-s_5-s_0-|-s_8-s_4-s_4
2164,s_7-|-|-|-|-s_3-|-|-s_4-s_4
2165,s_3-s_6-s_2-s_6-s_3-|-s_5-s_3-s_1-|
2166,|-|-|-s_6-|-s_9-|-|-|-|
2167,|-|-|-|-s_3-s_7-s_5-|-s_0-s_1
2168,s_1-s_1-s_5-s_1-|-s_8-s_5-|-s_5-|
2169,s_9-|-|-|-s_3-s_0-s_8-s_1-|-|
2170,|-s_6-|-s_3-|-s_0-|-s_9-s_4-s_2
2171,s_9-s_3-s_8-|-|-|-s_0-s_8-s_2-|
2172,|-|-s_7-|-s_9-|-|-s_5-s_4-s_8
2173,s_4-|-s_3-s_7-|-s_7-|-|-s_3-|
2174,s_5-|-|-|-|-|-|-|-|-|
2175,|-s_1-s_9-s_0-s_2-s_1-|-s_8-|-|
2176,|-|-s_9-s_9-s_8-|-|-s_4-s_0-|
2177,|-s_9-|-s_3-|-s_4-|-|-|-|
2178,s_6-s_9-|-s_6-s_2-|-|-s_9-|-s_2
2179,|-s_5-s_7-|-s_4-s_7-|-s_3-s_3-s_7
2180,s_7-s_5-s_7-s_6-|-|-|-|-s_1-s_8
2181,|-|-|-s_1-|-|-|-|-s_0-|
2182,|-s_3-s_3-|-|-|-|-|-s_5-s_3
2183,s_0-|-s_9-s_5-s_4-|-s_2-s_6-|-s_5
2184,|-s_2-|-s_2-s_0-|-s_4-s_0-|-s_9
2185,|-|-|-|-s_8-|-s_2-|-|-|
2186,s_2-s_4-s_4-s_1-|-s_9-s_4-s_0-|-s_1
2187,|-|-s_8-s_6-s_9-s_2-s_8-|-|-s_5
2188,s_0-|-|-|-|-s_5-|-|-|-s_6
2189,|-|-|-|-|-s_1-|-|-|-s_4
2190,s_2-|-s_5-s_1-|-|-s_7-s_1-|-|
2191,s_5-s_6-s_7-s_9-s_6-|-s_5-|-|-s_1
2192,s_5-s_6-s_8-s_1-s_1-s_2-s_7-|-|-|
2193,s_1-s_4-|-s_2-s_5-s_5-s_7-|-|-s_5
2194,|-|-|-s_2-s_1-|-s_4-s_9-|-s_9
2195,|-s_2-s_8-|-|-|-|-|-s_8-s_3
2196,|-|-s_6-|-s_1-s_6-|-s_2-s_0-s_7
2197,|-s_1-|-|-|-|-|-s_3-|-|
2198,|-|-s_8-|-s_7-|-|-s_5-|-|
2199,s_9-s_4-|-s_9-s_7-|-|-s_1-s_8-s_2
2200,|-|-s_6-|-|-s_0-s_0-|-s_3-s_1
2201,|-s_2-s_8-|-|-|-|-s_5-|-|
2202,s_1-s_5-|-|-|-|-|-s_4-s_3-s_1
2203,s_4-|-|-|-s_6-s_0-s_7-|-s_1-s_8
2204,s_7-|-s_1-s_3-s_0-|-s_1-s_0-s_3-s_5
2205,s_6-|-|-s_0-|-s_3-s_5-s_0-s_9-s_9
2206,|-|-s_6-s_5-s_3-|-s_9-|-s_1-s_7
2207,s_2-s_3-s_3-|-s_1-|-s_6-s_8-|-s_3
2208,|-s_8-s_3-s_1-s_8-|-s_8-s_6-|-s_1
2209,|-|-|-|-|-|-s_8-s_1-s_0-|
2210,s_7-s_3-s_7-|-|-s_1-|-s_6-s_7-|
2211,|-|-|-|-s_8-s_4-s_4-s_8-|-s_4
2212,s_3-s_1-|-s_9-s_0-|-s_0-|-|-s_7
2213,s_7-|-s_2-s_0-s_7-s_5-|-s_2-|-|
2214,|-|-|-s_5-s_8-|-|-|-|-s_7
2215,|-|-|-|-|-|-s_7-s_7-s_3-s_8
2216,s_7-|-|-s_8-s_1-s_1-s_2-s_2-|-s_1
2217,|-|-|-|-s_0-|-s_8-|-|-s_4
2218,|-|-s_4-|-s_0-s_5-s_1-s_2-|-s_0
2219,|-|-|-|-s_3-|-s_4-|-s_3-|
2220,s_8-s_1-s_4-s_4-s_4-|-s_5-s_5-s_6-s_9
2221,s_0-|-s_1-|-|-|-s_2-s_3-s_6-|
2222,s_7-s_8-|-s_1-s_9-|-|-|-|-|
2223,|-s_7-|-s_2-|-s_4-|-s_7-s_0-|
2224,s_9-|-|-s_1-s_3-|-|-|-|-|
2225,s_6-|-|-s_1-|-|-|-|-|-|
2226,s_2-|-s_8-s_2-|-|-s_8-|-|-s_2
2227,|-|-s_0-s_1-|-|-s_6-s_9-s_9-|
2228,|-s_5-s_9-|-|-s_0-s_2-|-s_2-|
2229,|-|-|-s_1-s_1-s_2-|-s_3-s_4-|
2230,|-s_4-s_5-|-s_8-|-|-|-s_9-s_4
2231,s_2-|-|-|-|-s_6-|-|-s_5-s_6
2232,|-s_3-s_3-s_8-s_6-s_5-|-s_7-s_5-|
2233,|-|-s_3-|-|-s_5-|-|-s_3-s_8
2234,|-s_8-s_4-|-|-s_5-s_3-|-|-s_9
2235,s_9-|-|-s_7-|-|-|-s_2-|-|
2236,|-s_7-s_6-s_2-|-|-|-s_1-|-s_7
2237,s_3-|-|-|-|-|-s_3-|-|-s_8
2238,|-s_0-|-s_0-|-s_7-|-|-|-|
2239,s_6-s_6-s_6-|-s_9-s_7-|-s_9-|-s_9
2240,s_3-|-|-|-s_3-s_8-s_2-s_1-s_1-s_9
2241,|-s_9-|-s_8-s_1-|-s_3-|-|-|
2242,|-|-s_1-s_6-s_0-s_8-s_0-s_6-s_7-|
2243,s_0-s_7-s_0-|-s_8-s_1-|-|-|-|
2244,s_8-s_6-s_3-|-|-|-s_3-|-|-|
2245,s_1-|-|-|-s_8-s_5-s_3-|-s_3-|
2246,|-s_0-s_3-|-|-s_7-|-s_8-s_4-s_6
2247,|-s_9-|-|-s_8-s_1-s_1-|-s_7-|
2248,s_2-|-|-|-s_2-|-|-|-s_0-|
2249,s_6-|-|-|-|-s_7-|-s_7-|-s_0
2250,s_0-s_9-s_2-|-|-s_0-|-s_7-|-|
2251,s_5-|-|-s_5-s_9-s_8-|-s_8-|-s_7
2252,s_9-s_3-|-|-|-|-s_5-s_6-s_4-|
2253,|-s_9-s_6-s_5-s_8-|-|-s_6-s_5-s_2
2254,|-|-s_4-s_7-|-s_9-s_7-s_9-s_8-|
2255,|-s_0-s_7-|-s_6-|-|-|-s_5-s_0
2256,s_8-s_8-|-s_6-|-|-s_7-s_1-|-|
2257,s_1-|-|-|-|-|-|-s_3-|-|
2258,s_0-s_1-|-|-|-|-|-s_2-s_1-s_6
2259,s_4-|-|-|-s_3-s_5-s_0-|-|-|
2260,s_6-|-|-|-|-|-|-|-|-s_3
2261,s_0-|-s_7-s_0-s_6-s_5-s_1-s_4-|-s_4
2262,s_4-s_7-|-|-|-|-s_8-|-|-|
2263,|-|-s_7-|-s_0-|-s_0-|-|-s_6
2264,|-s_9-s_6-s_0-s_6-|-s_1-s_0-s_6-|
2265,|-s_0-|-|-s_6-|-s_8-|-s_1-s_3
2266,s_4-s_0-|-|-|-s_9-s_3-|-s_5-s_9
2267,|-s_6-s_9-s_7-|-s_7-|-|-|-|
2268,|-|-|-|-|-s_2-|-|-s_5-|
2269,s_1-s_4-|-|-|-|-s_2-s_6-s_5-|
2270,s_1-s_1-s_8-|-s_3-|-s_0-|-s_5-|
2271,|-s_9-s_3-|-s_9-s_7-|-s_7-|-s_9
2272,s_9-s_3-|-s_7-|-s_7-s_8-|-|-|
2273,|-s_8-|-s_5-|-|-s_6-|-s_3-|
2274,s_8-|-s_5-s_3-|-s_7-|-|-s_9-s_6
2275,|-s_2-|-s_8-|-|-s_2-|-|-|
2276,|-|-s_9-s_0-|-|-s_8-s_2-s_5-|
2277,|-|-s_0-|-|-|-|-s_9-s_3-|
2278,s_4-|-s_4-s_1-|-|-|-|-s_6-|
2279,s_3-|-|-|-s_5-s_2-s_9-s_7-s_0-|
2280,|-|-|-|-s_6-|-|-|-s_7-s_7
2281,s_8-|-s_5-s_5-|-s_0-s_5-s_0-|-|
2282,|-|-s_6-|-s_1-|-s_1-|-s_1-s_9
2283,|-s_5-|-s_1-|-s_7-s_6-s_5-s_2-|
2284,|-|-s_1-|-|-|-|-|-|-|
2285,|-|-|-s_8-s_2-s_8-|-s_9-s_0-s_9
2286,s_8-|-s_3-|-|-|-s_2-s_2-|-|
2287,s_1-|-|-|-s_1-s_9-s_1-s_3-|-s_9
2288,s_1-s_1-s_7-s_2-s_6-|-|-|-s_9-s_5
2289,s_3-s_6-|-s_6-s_2-|-|-|-|-|
2290,s_8-s_4-|-s_0-|-s_9-s_2-s_2-|-s_5
2291,|-|-|-s_6-|-|-s_3-|-s_9-s_6
2292,|-|-|-|-s_0-s_3-s_3-|-|-s_3
2293,s_7-|-|-s_2-s_0-|-s_8-|-|-s_9
2294,|-s_1-s_4-s_1-|-s_9-s_8-|-s_3-s_5
2295,|-|-s_4-s_9-|-s_1-s_4-|-s_8-|
2296,s_4-s_7-|-s_1-|-s_7-s_9-|-|-|
2297,|-s_7-|-|-|-s_1-s_5-|-s_9-|
2298,|-s_2-s_7-s_6-s_2-s_2-|-|-|-|
2299,s_4-|-s_6-|-|-s_3-s_1-s_8-s_5-s_7
2300,s_4-s_6-s_6-s_9-s_6-|-s_7-|-s_6-s_9
2301,s_5-|-s_2-|-s_5-s_8-s_2-s_6-|-s_7
2302,s_4-s_8-|-|-|-|-|-s_1-|-|
2303,|-s_9-s_3-|-|-|-|-s_2-|-s_1
2304,s_3-s_6-|-|-|-|-|-|-|-s_0
2305,s_0-s_3-|-s_1-s_0-s_5-|-s_3-s_8-|
2306,s_1-s_5-|-|-s_8-|-s_2-s_1-|-|
2307,s_1-s_6-|-|-|-|-s_5-s_2-|-|
2308,s_1-s_1-|-s_3-s_2-s_9-|-|-s_6-s_1
2309,|-|-s_2-s_9-s_9-|-|-|-|-|
2310,|-s_2-|-s_2-|-s_7-|-s_8-s_8-s_5
2311,|-|-|-|-s_1-s_0-s_4-s_4-s_0-|
2312,|-|-s_5-s_2-|-s_7-s_1-s_5-s_8-|
2313,|-|-s_3-|-s_4-s_1-|-s_3-s_7-s_0
2314,|-s_4-s_2-s_8-s_8-s_1-s_8-|-s_9-s_3
2315,|-s_8-s_4-|-|-|-|-s_8-|-s_2
2316,|-|-s_8-s_4-s_0-s_4-s_2-s_3-|-|
2317,|-s_4-s_1-s_0-|-s_1-s_7-s_4-s_9-|
2318,|-|-|-|-s_1-|-|-s_5-|-s_7
2319,s_9-s_9-|-|-s_4-|-|-|-|-s_1
2320,|-s_5-|-|-s_9-|-|-s_5-|-s_5
2321,|-s_9-|-s_3-s_0-|-|-|-s_5-s_2
2322,s_6-s_5-s_6-s_5-|-s_8-s_8-|-s_5-s_8
2323,s_2-s_3-s_4-|-|-s_7-|-|-s_1-|
2324,|-s_1-s_1-s_7-s_5-|-s_2-|-|-|
2325,|-s_3-s_0-s_8-|-s_6-s_1-s_4-s_7-|
2326,|-s_3-|-|-s_7-s_2-|-s_5-|-s_3
2327,s_4-s_4-s_1-|-|-|-s_3-s_5-|-|
2328,s_0-s_8-|-|-s_1-s_9-|-|-|-s_5
2329,|-|-s_8-|-s_8-|-|-|-s_9-|
2330,s_4-s_8-s_8-s_7-|-s_7-|-|-s_1-s_5
2331,|-|-|-|-s_7-|-s_2-s_2-|-s_8
2332,|-s_6-s_5-|-s_3-s_4-s_9-|-|-s_1
2333,|-|-|-|-|-|-s_5-|-s_1-|
2334,|-|-s_0-|-s_9-s_5-s_6-s_7-s_1-|
2335,|-|-|-s_8-|-|-|-s_3-|-s_8
2336,s_3-s_4-|-s_8-s_9-s_5-|-s_7-|-|
2337,s_8-s_0-|-|-s_7-s_0-|-s_2-|-s_2
2338,s_8-|-|-s_9-s_9-|-s_1-s_7-|-s_7
2339,|-|-s_8-s_1-|-s_7-s_4-|-|-|
2340,|-s_6-s_6-s_8-|-s_0-|-|-|-|
2341,s_0-s_3-|-s_8-|-s_0-|-|-|-|
2342,s_9-s_1-s_2-s_4-|-s_2-s_4-|-|-s_1
2343,s_8-s_7-|-s_3-s_8-|-s_3-|-s_1-s_3
2344,|-|-|-s_2-s_8-s_3-|-|-|-s_1
2345,|-|-|-s_3-s_6-s_0-|-|-|-|
2346,s_8-|-s_6-|-|-|-s_8-s_1-|-|
2347,s_7-|-s_6-s_8-s_4-s_6-s_7-|-s_7-|
2348,|-|-|-s_8-s_7-|-s_3-s_9-s_3-s_7
2349,|-s_2-s_4-|-s_7-|-s_7-|-s_6-|
2350,s_0-|-|-s_2-|-|-s_9-s_9-|-|
2351,|-|-s_4-|-s_2-s_6-|-|-s_1-s_6
2352,s_3-s_2-s_8-s_1-|-|-s_4-|-|-|
2353,s_1-s_1-|-s_7-s_7-s_7-s_3-|-|-|
2354,s_5-|-|-s_9-s_6-|-s_2-|-s_6-|
2355,s_9-s_6-|-|-|-|-s_5-s_3-|-|
2356,s_1-s_3-s_3-s_2-|-s_7-|-s_3-s_7-|
2357,s_0-s_5-s_5-s_6-s_2-s_8-|-s_2-s_5-|
2358,|-|-|-|-s_9-|-|-s_3-s_8-|
2359,|-|-s_3-s_1-|-|-|-s_1-|-s_2
2360,|-|-s_7-s_2-|-s_9-s_9-|-|-|
2361,|-|-s_5-|-s_1-|-|-s_7-|-s_1
2362,|-|-s_1-|-|-s_3-|-|-s_6-|
2363,|-|-s_5-|-|-|-|-s_7-s_1-s_4
2364,s_9-s_2-|-s_8-|-|-s_2-s_5-s_4-s_3
2365,s_8-|-s_7-|-|-|-s_8-s_1-|-|
2366,|-s_8-|-|-|-|-|-s_7-|-|
2367,|-s_3-s_0-s_7-|-|-|-s_7-s_9-s_0
2368,s_2-s_7-|-|-|-s_0-|-s_1-|-|
2369,|-s_1-s_0-|-s_3-s_9-s_4-|-s_5-s_6
2370,|-s_1-|-|-s_9-|-|-s_2-|-s_2
2371,|-|-|-s_1-|-s_0-|-|-|-|
2372,|-|-|-s_0-|-|-|-|-s_3-|
2373,|-|-|-s_8-|-|-|-s_4-|-|
2374,|-s_3-s_1-|-|-|-|-s_1-s_6-|
2375,|-|-|-|-s_4-|-s_0-s_9-|-|
2376,|-|-s_8-s_2-|-|-|-s_4-|-s_9
2377,|-|-|-|-s_3-|-|-|-|-|
2378,|-s_1-|-|-|-s_2-|-|-|-s_0
2379,|-|-s_3-s_3-s_3-s_4-|-|-|-|
2380,|-s_9-s_2-s_3-|-s_5-|-s_6-s_9-s_0
2381,s_6-s_9-|-s_5-s_7-s_0-|-s_3-s_8-s_9
2382,|-|-|-s_7-|-s_4-|-s_6-s_0-|
2383,s_1-s_7-s_9-|-|-s_8-s_9-s_9-|-s_5
2384,|-s_3-s_0-|-s_2-|-|-s_8-|-|
2385,|-|-s_8-s_3-|-s_3-s_7-s_6-s_5-|
2386,|-|-s_2-|-s_9-|-s_2-|-|-|
2387,|-|-s_8-s_6-s_9-s_4-|-|-|-s_3
2388,s_0-|-s_8-s_3-s_5-|-|-|-|-s_6
2389,|-s_8-|-|-s_4-s_1-s_7-s_4-|-s_1
2390,s_6-|-s_1-|-s_9-|-s_0-s_5-|-s_0
2391,|-s_7-s_3-|-s_4-|-s_6-|-s_7-|
2392,s_4-|-s_2-s_3-s_8-|-s_2-|-s_7-s_4
2393,s_5-s_8-|-|-s_8-|-s_3-|-|-s_8
2394,s_5-s_2-s_5-s_1-|-|-|-s_6-|-|
2395,s_6-s_8-s_5-|-s_0-|-|-s_2-s_0-s_3
2396,s_8-s_4-|-|-|-s_3-s_2-|-s_1-|
2397,|-|-|-|-s_6-s_0-|-|-s_0-|
2398,s_0-|-s_1-|-|-|-s_0-s_8-s_1-|
2399,s_4-s_4-|-s_7-s_9-s_1-|-s_1-|-|
2400,s_0-s_9-s_5-s_1-|-|-s_3-|-|-s_9
2401,s_3-s_3-|-s_5-s_7-s_1-s_3-|-|-s_9
2402,|-|-|-s_3-s_5-|-|-s_9-s_6-|
2403,|-|-s_0-|-|-|-|-|-|-s_8
2404,s_7-|-s_0-s_7-s_6-|-|-|-s_2-|
2405,s_5-|-s_2-s_1-|-|-|-s_2-|-s_8
2406,|-|-s_0-|-|-s_9-|-s_8-|-|
2407,|-|-s_2-s_0-s_1-s_8-|-|-|-|
2408,s_6-s_6-|-|-|-|-s_5-|-s_6-|
2409,|-|-s_7-|-s_4-s_4-s_9-s_0-|-s_0
2410,|-|-|-|-s_7-|-|-s_4-|-|
2411,s_0-|-s_7-|-s_2-|-|-|-s_3-|
2412,s_8-s_9-s_6-s_2-s_9-|-s_1-s_2-|-|
2413,s_0-s_5-|-|-|-s_1-s_5-s_0-s_8-s_1
2414,s_3-s_8-|-|-|-|-s_2-|-|-s_6
2415,s_7-s_6-|-|-s_9-s_2-s_2-s_9-s_0-s_1
2416,|-|-s_9-s_1-|-s_5-s_7-|-|-|
2417,s_3-|-|-|-s_1-s_9-s_0-s_2-|-s_9
2418,|-s_6-|-|-s_3-|-|-s_6-s_6-s_7
2419,|-s_6-s_8-s_5-|-s_4-s_8-s_7-|-s_3
2420,|-s_7-|-|-s_7-s_6-|-s_7-|-|
2421,|-|-|-|-s_8-s_7-s_6-|-|-|
2422,|-s_7-s_4-s_7-|-s_6-s_5-s_7-|-|
2423,s_6-s_5-s_7-s_8-s_9-|-|-|-s_6-|
2424,|-s_0-|-s_8-s_9-|-s_7-|-s_6-|
2425,s_6-s_9-s_3-s_1-s_5-|-|-s_2-|-|
2426,s_5-|-|-|-|-s_3-s_6-s_5-s_1-|
2427,s_1-|-s_2-|-s_0-s_9-s_1-s_3-|-|
2428,s_5-|-s_0-|-s_4-s_5-s_6-s_3-|-s_0
2429,s_1-s_4-s_6-|-|-|-|-s_1-s_3-|
2430,|-|-s_8-s_1-s_1-s_6-|-s_8-s_1-s_2
2431,|-|-|-|-|-s_0-|-|-s_9-s_0
2432,s_5-|-|-s_2-s_8-s_9-|-|-|-|
2433,|-|-s_2-s_5-s_4-s_5-s_4-s_4-s_8-|
2434,s_0-|-|-s_7-|-s_9-|-|-s_3-|
2435,|-|-s_1-|-|-s_0-s_2-|-|-s_8
2436,|-|-|-|-|-|-s_0-|-|-s_1
2437,|-s_5-s_8-|-|-s_8-s_0-s_3-|-s_6
2438,|-|-|-s_9-|-s_6-s_9-|-|-s_1
2439,|-|-|-|-s_1-s_5-s_6-s_4-|-s_1
2440,|-s_0-s_7-s_1-|-|-s_9-s_6-s_7-s_0
2441,|-|-|-s_6-|-|-s_2-|-s_7-|
2442,|-|-|-|-s_9-s_1-|-|-|-|
2443,|-s_0-|-|-s_0-s_0-|-|-|-|
2444,|-|-|-|-s_7-s_8-s_2-|-|-s_8
2445,|-s_4-|-s_7-|-|-s_0-s_8-|-|
2446,s_3-s_3-|-s_9-s_1-s_8-s_3-|-s_6-s_9
2447,s_0-s_9-|-s_7-s_7-|-s_3-|-|-|
2448,s_4-|-|-s_6-|-|-s_7-|-|-|
2449,s_1-|-|-s_5-|-s_6-s_3-s_4-s_9-s_9
2450,|-|-|-s_2-|-s_1-|-|-s_0-s_4
2451,s_2-s_1-s_7-s_2-s_5-s_6-|-s_5-|-s_5
2452,s_4-|-|-|-|-|-|-|-s_3-s_7
2453,|-|-|-|-s_1-s_1-|-s_3-|-|
2454,s_9-s_4-s_0-s_4-s_5-s_2-s_0-s_5-s_0-s_6
2455,|-|-|-s_0-|-s_5-s_8-|-s_3-s_7
2456,s_2-|-|-|-|-|-|-s_6-|-|
2457,|-|-|-|-s_1-|-s_1-s_4-|-s_6
2458,s_3-|-|-s_0-|-s_4-|-|-|-s_3
2459,|-|-|-s_6-|-|-s_9-|-s_1-|
2460,|-s_9-|-|-|-s_2-s_6-s_8-s_3-s_0
2461,|-s_3-|-s_0-s_7-|-s_2-|-|-|
2462,s_0-s_7-s_2-|-s_3-s_0-|-|-s_6-|
2463,|-|-s_4-|-s_1-|-s_0-s_2-s_1-s_1
2464,|-|-s_9-s_5-s_5-s_4-s_3-|-s_6-|
2465,|-|-|-|-s_2-s_5-s_1-|-|-s_8
2466,s_7-s_5-s_6-|-s_1-|-s_4-s_8-s_4-|
2467,s_0-|-|-|-s_5-s_8-|-s_5-s_9-s_6
2468,s_0-s_6-|-s_0-s_2-s_0-|-s_1-|-|
2469,s_1-|-s_4-s_8-|-|-s_5-|-s_5-s_3
2470,|-|-|-|-|-|-s_1-s_2-s_1-|
2471,s_2-|-s_1-|-|-s_7-s_8-s_2-|-|
2472,|-|-s_3-s_4-|-s_6-s_6-s_9-|-|
2473,|-|-s_1-s_7-s_9-|-|-s_3-|-|
2474,|-|-|-s_0-|-s_2-|-|-s_0-|
2475,|-s_4-s_4-s_1-|-s_0-|-s_0-s_3-s_4
2476,|-|-s_9-s_2-s_0-|-s_0-s_5-|-s_8
2477,s_9-|-|-s_7-|-|-|-s_5-|-|
2478,s_1-s_3-s_9-s_4-s_9-|-|-|-s_1-s_5
2479,|-|-s_1-|-|-s_4-|-s_7-s_6-s_2
2480,s_3-s_5-|-|-|-s_8-s_6-|-|-|
2481,|-|-s_0-s_1-s_4-|-|-|-s_0-s_2
2482,|-|-s_0-|-|-|-s_6-|-s_1-s_2
2483,|-|-|-s_5-|-s_7-s_2-s_2-|-s_4
2484,s_3-s_9-s_5-|-|-s_7-s_1-s_0-s_4-|
2485,|-s_5-|-|-s_2-|-s_8-|-|-|
2486,|-s_0-s_3-s_2-s_6-|-|-s_0-|-s_1
2487,s_4-s_1-s_2-|-s_9-|-s_1-s_2-|-s_7
2488,|-|-|-|-s_5-|-s_8-|-|-|
2489,s_5-s_9-|-|-s_4-|-s_5-|-|-|
2490,|-s_8-|-s_1-s_1-s_4-|-s_1-s_2-|
2491,s_7-|-|-s_1-s_9-s_4-s_1-s_3-s_6-|
2492,s_1-s_4-|-|-s_7-s_0-|-|-s_3-s_2
2493,s_0-s_6-|-s_8-s_8-|-|-s_8-s_2-s_2
2494,|-s_1-|-|-|-|-|-s_6-|-s_7
2495,s_6-|-|-|-s_6-s_4-|-s_3-s_5-|
2496,|-s_3-s_6-|-|-s_5-s_0-|-s_7-s_9
2497,|-s_7-|-s_1-|-|-|-|-|-s_6
2498,|-s_6-s_8-s_8-|-|-|-|-|-|
2499,|-s_0-|-|-|-s_3-|-|-s_3-|
2500,s_0-|-s_3-s_1-|-s_3-|-s_1-|-s_5
2501,|-|-s_1-s_6-|-|-s_3-s_9-|-|
2502,s_3-|-s_1-s_8-|-|-s_6-s_6-s_5-s_2
2503,s_9-s_7-s_4-|-s_8-s_8-s_7-s_1-s_5-|
2504,s_3-s_7-|-|-|-|-|-|-|-s_8
2505,|-s_0-s_1-s_8-|-s_3-|-s_3-|-s_0
2506,s_3-|-s_3-|-|-|-|-s_4-s_7-s_7
2507,|-s_1-s_0-|-|-s_2-s_7-|-s_2-s_2
2508,s_0-|-|-|-s_9-s_2-|-s_5-|-|
2509,s_0-|-s_1-s_1-|-s_5-|-s_6-s_0-s_7
2510,s_8-s_8-|-|-|-|-|-|-s_7-|
2511,|-s_7-s_8-s_4-|-|-|-s_5-|-s_8
2512,s_1-|-|-s_7-|-s_9-s_2-|-|-s_6
2513,s_5-|-s_7-s_5-s_4-s_0-s_6-s_8-s_3-s_8
2514,|-|-s_5-s_2-s_7-s_8-|-s_1-s_7-|
2515,|-|-|-s_7-|-s_6-s_5-|-s_6-s_8
2516,s_8-s_7-s_4-|-|-s_4-s_7-|-|-|
2517,s_6-s_9-|-s_2-s_2-s_2-|-s_1-s_9-|
2518,|-s_1-s_2-s_2-|-|-|-|-|-|
2519,s_2-s_8-s_5-|-s_6-s_8-s_4-|-|-s_5
2520,|-s_2-|-|-s_4-|-s_7-s_3-|-|
2521,|-s_7-|-s_4-s_6-s_7-|-|-|-|
2522,s_2-|-|-s_6-s_3-|-|-s_0-s_0-|
2523,|-|-|-s_7-s_8-s_0-s_0-|-|-|
2524,s_2-s_0-|-|-|-s_3-s_3-s_8-|-|
2525,|-s_7-s_1-s_8-|-s_2-|-|-s_0-s_4
2526,s_5-s_1-s_1-|-s_0-s_3-s_0-s_8-|-|
2527,|-|-s_9-|-s_4-|-s_6-|-s_9-s_7
2528,s_0-|-s_3-|-s_7-s_5-s_0-s_5-|-|
2529,s_2-s_5-|-|-|-|-s_0-|-s_4-|
2530,|-s_7-s_7-|-|-s_0-|-|-|-s_6
2531,s_9-|-s_2-s_6-|-|-|-|-s_6-s_7
2532,|-s_5-|-s_3-s_3-s_1-s_3-s_9-|-s_5
2533,|-s_6-|-s_6-|-|-s_9-s_3-|-s_4
2534,s_6-s_8-s_7-|-|-|-|-s_5-|-|
2535,s_1-s_7-s_3-|-|-s_4-|-s_0-s_7-|
2536,s_9-s_2-s_1-|-s_2-s_3-|-|-s_1-|
2537,s_6-s_9-s_0-s_9-s_7-|-|-s_7-|-|
2538,s_5-|-|-|-|-|-|-s_2-|-s_5
2539,|-s_9-s_9-|-s_8-s_9-|-s_6-s_4-s_0
2540,|-|-s_6-|-s_5-s_6-|-s_9-|-|
2541,|-|-|-s_1-|-|-s_8-|-|-s_9
2542,s_7-|-|-s_7-s_9-s_5-|-s_3-s_7-s_1
2543,|-|-|-|-s_1-|-|-|-|-s_4
2544,|-|-s_7-|-s_5-s_2-|-|-s_6-|
2545,|-|-s_5-s_6-s_8-|-|-s_7-|-|
2546,|-|-s_8-|-|-|-|-|-|-|
2547,|-|-|-s_4-s_8-s_0-s_1-|-s_4-|
2548,|-s_0-|-s_9-s_6-|-|-|-|-s_6
2549,|-s_5-s_2-|-|-|-|-s_4-s_2-s_7
2550,s_0-|-|-s_5-s_1-|-|-s_9-s_2-s_0
2551,|-s_2-s_4-|-|-s_8-s_2-|-|-|
2552,|-s_7-|-|-|-|-s_1-s_6-|-|
2553,|-|-s_8-s_3-s_4-s_8-|-s_2-s_9-s_4
2554,|-s_9-s_9-s_1-|-s_2-|-s_3-|-s_7
2555,|-s_5-s_2-s_4-s_9-s_7-s_1-s_1-s_5-s_8
2556,|-|-s_2-|-|-|-|-|-s_1-|
2557,|-s_7-|-|-s_8-|-|-|-|-|
2558,s_0-|-s_8-s_5-|-s_9-|-s_6-|-s_4
2559,s_6-s_3-|-s_8-s_9-|-s_7-|-|-s_9
2560,s_1-s_3-|-|-s_3-|-s_2-|-s_5-s_4
2561,|-|-s_0-s_1-|-|-|-|-s_8-|
2562,s_5-s_5-s_2-|-s_1-|-|-|-s_1-s_1
2563,s_7-|-|-|-s_1-s_1-s_3-|-s_2-|
2564,|-s_4-|-s_6-s_6-|-s_9-s_8-|-s_3
2565,|-|-|-|-s_3-|-s_4-s_9-|-s_0
2566,s_1-|-s_1-|-|-|-|-|-|-|
2567,|-s_5-|-|-s_1-|-|-s_4-s_0-s_2
2568,s_7-|-|-s_1-|-|-|-|-|-|
2569,s_2-|-|-|-s_4-s_6-s_2-|-s_8-|
2570,s_1-|-|-|-|-|-|-|-s_7-s_3
2571,s_9-|-s_2-s_5-|-|-s_4-s_0-|-|
2572,|-s_1-|-|-|-|-s_9-|-|-|
2573,|-s_6-s_8-|-s_9-|-|-s_6-s_8-s_9
2574,|-s_3-s_5-|-s_1-|-|-s_1-|-s_0
2575,|-|-s_6-|-|-|-|-s_9-s_7-s_9
2576,|-s_4-s_7-|-|-s_8-s_9-s_0-|-s_5
2577,s_7-|-|-|-|-|-s_5-s_9-s_4-s_1
2578,|-|-s_8-|-s_9-|-s_2-|-s_2-s_8
